attack,fix_size,mem_available,mem_cached,mem_free,mem_inactive,memswap_free,memswap_total
1,4708106240,405491712,423239680,405491712,175611904,645648384,645918720
1,4708106240,405491712,423239680,405491712,175611904,645648384,645918720
1,4708106240,405495808,423243776,405495808,175616000,645648384,645918720
1,4708106240,405487616,423243776,405487616,175611904,645648384,645918720
1,4708106240,405553152,423243776,405553152,175611904,645648384,645918720
1,4708106240,405479424,423243776,405479424,175611904,645648384,645918720
1,4708106240,405487616,423243776,405487616,175611904,645648384,645918720
1,4708106240,405495808,423247872,405495808,175616000,645648384,645918720
1,4708106240,405495808,423247872,405495808,175611904,645648384,645918720
1,4708106240,405495808,423247872,405495808,175611904,645648384,645918720
1,4708106240,405495808,423247872,405495808,175611904,645648384,645918720
1,4708106240,405495808,423247872,405495808,175611904,645648384,645918720
1,4708106240,405499904,423251968,405499904,175616000,645648384,645918720
1,4708106240,405516288,423251968,405516288,175611904,645648384,645918720
1,4708106240,405499904,423251968,405499904,175611904,645648384,645918720
1,4708106240,405499904,423251968,405499904,175611904,645648384,645918720
1,4708106240,405487616,423256064,405487616,175616000,645648384,645918720
1,4708106240,405504000,423256064,405504000,175611904,645648384,645918720
1,4708106240,405504000,423256064,405504000,175611904,645648384,645918720
1,4708106240,405504000,423256064,405504000,175611904,645648384,645918720
1,4708106240,405069824,423256064,405069824,175611904,645648384,645918720
1,4708106240,405622784,423260160,405622784,175616000,645648384,645918720
1,4708106240,405463040,423260160,405463040,175611904,645648384,645918720
1,4708106240,405495808,423260160,405495808,175611904,645648384,645918720
1,4708106240,405499904,423260160,405499904,175611904,645648384,645918720
1,4708106240,405516288,423260160,405516288,175611904,645648384,645918720
1,4708106240,405557248,423264256,405557248,175616000,645648384,645918720
1,4708106240,405479424,423264256,405479424,175611904,645648384,645918720
1,4708106240,405499904,423264256,405499904,175611904,645648384,645918720
1,4708106240,405524480,423264256,405524480,175611904,645648384,645918720
1,4708106240,405512192,423268352,405512192,175616000,645648384,645918720
1,4708106240,405516288,423268352,405516288,175611904,645648384,645918720
1,4708106240,405516288,423268352,405516288,175611904,645648384,645918720
1,4708106240,405516288,423268352,405516288,175611904,645648384,645918720
1,4708106240,405516288,423268352,405516288,175611904,645648384,645918720
1,4708106240,405520384,423272448,405520384,175616000,645648384,645918720
1,4708106240,405483520,423272448,405483520,175611904,645648384,645918720
1,4708106240,405520384,423272448,405520384,175611904,645648384,645918720
1,4708106240,405573632,423272448,405573632,175611904,645648384,645918720
1,4708106240,405495808,423272448,405495808,175611904,645648384,645918720
1,4708106240,405491712,423276544,405491712,175616000,645648384,645918720
1,4708106240,405499904,423276544,405499904,175611904,645648384,645918720
1,4708106240,405499904,423276544,405499904,175611904,645648384,645918720
1,4708106240,405499904,423276544,405499904,175611904,645648384,645918720
1,4708106240,405508096,423280640,405508096,175616000,645648384,645918720
1,4708106240,405512192,423280640,405512192,175611904,645648384,645918720
1,4708106240,405512192,423280640,405512192,175611904,645648384,645918720
1,4708106240,405516288,423280640,405516288,175611904,645648384,645918720
1,4708106240,405516288,423280640,405516288,175611904,645648384,645918720
1,4708106240,405520384,423284736,405520384,175616000,645648384,645918720
1,4708106240,405504000,423284736,405504000,175611904,645648384,645918720
1,4708106240,405520384,423284736,405520384,175611904,645648384,645918720
1,4708106240,405520384,423284736,405520384,175611904,645648384,645918720
1,4708106240,405520384,423284736,405520384,175611904,645648384,645918720
1,4708106240,405524480,423288832,405524480,175616000,645648384,645918720
1,4708106240,405524480,423288832,405524480,175611904,645648384,645918720
1,4708106240,405528576,423288832,405528576,175611904,645648384,645918720
1,4708106240,405528576,423288832,405528576,175611904,645648384,645918720
1,4708106240,405573632,423288832,405573632,175611904,645648384,645918720
1,4708106240,405053440,423292928,405053440,175616000,645648384,645918720
1,4708106240,405549056,423292928,405549056,175611904,645648384,645918720
1,4708106240,405532672,423292928,405532672,175611904,645648384,645918720
1,4708106240,405532672,423292928,405532672,175611904,645648384,645918720
1,4708106240,405536768,423297024,405536768,175616000,645648384,645918720
1,4708106240,405540864,423297024,405540864,175611904,645648384,645918720
1,4708106240,405557248,423297024,405557248,175611904,645648384,645918720
1,4708106240,405540864,423297024,405540864,175611904,645648384,645918720
1,4708106240,405540864,423297024,405540864,175611904,645648384,645918720
1,4708106240,405508096,423301120,405508096,175616000,645648384,645918720
1,4708106240,405544960,423301120,405544960,175611904,645648384,645918720
1,4708106240,405504000,423301120,405504000,175611904,645648384,645918720
1,4708106240,405499904,423301120,405499904,175611904,645648384,645918720
1,4708106240,405540864,423301120,405540864,175611904,645648384,645918720
1,4708106240,405528576,423305216,405528576,175616000,645648384,645918720
1,4708106240,405528576,423305216,405528576,175611904,645648384,645918720
1,4708106240,405532672,423305216,405532672,175611904,645648384,645918720
1,4708106240,405532672,423305216,405532672,175611904,645648384,645918720
1,4708106240,405540864,423313408,405540864,175616000,645648384,645918720
1,4708106240,405540864,423313408,405540864,175611904,645648384,645918720
1,4708106240,405540864,423313408,405540864,175611904,645648384,645918720
1,4708106240,405540864,423313408,405540864,175611904,645648384,645918720
1,4708106240,405540864,423313408,405540864,175611904,645648384,645918720
1,4708106240,405573632,423317504,405573632,175616000,645648384,645918720
1,4708106240,405532672,423317504,405532672,175611904,645648384,645918720
1,4708106240,405536768,423317504,405536768,175611904,645648384,645918720
1,4708106240,405553152,423317504,405553152,175611904,645648384,645918720
1,4708106240,405536768,423317504,405536768,175611904,645648384,645918720
1,4708106240,405544960,423321600,405544960,175616000,645648384,645918720
1,4708106240,405544960,423321600,405544960,175611904,645648384,645918720
1,4708106240,405544960,423321600,405544960,175611904,645648384,645918720
1,4708106240,405544960,423321600,405544960,175611904,645648384,645918720
1,4708106240,405549056,423325696,405549056,175616000,645648384,645918720
1,4708106240,405491712,423325696,405491712,175611904,645648384,645918720
1,4708106240,405549056,423325696,405549056,175611904,645648384,645918720
1,4708106240,405491712,423325696,405491712,175611904,645648384,645918720
1,4708106240,405553152,423325696,405553152,175611904,645648384,645918720
1,4708106240,405557248,423329792,405557248,175616000,645648384,645918720
1,4708106240,405540864,423329792,405540864,175611904,645648384,645918720
1,4708106240,405557248,423329792,405557248,175611904,645648384,645918720
1,4708106240,405024768,423329792,405024768,175611904,645648384,645918720
1,4708106240,405540864,423329792,405540864,175611904,645648384,645918720
1,4708106240,405561344,423333888,405561344,175616000,645648384,645918720
1,4708106240,405532672,423333888,405532672,175611904,645648384,645918720
1,4708106240,405565440,423333888,405565440,175611904,645648384,645918720
1,4708106240,405557248,423333888,405557248,175611904,645648384,645918720
1,4708106240,405544960,423337984,405544960,175616000,645648384,645918720
1,4708106240,405544960,423337984,405544960,175611904,645648384,645918720
1,4708106240,405544960,423337984,405544960,175611904,645648384,645918720
1,4708106240,405544960,423337984,405544960,175611904,645648384,645918720
1,4708106240,405561344,423337984,405561344,175611904,645648384,645918720
1,4708106240,405549056,423342080,405549056,175616000,645648384,645918720
1,4708106240,405549056,423342080,405549056,175611904,645648384,645918720
1,4708106240,405565440,423342080,405565440,175611904,645648384,645918720
1,4708106240,405565440,423342080,405565440,175611904,645648384,645918720
1,4708106240,405549056,423342080,405549056,175611904,645648384,645918720
1,4708106240,405553152,423346176,405553152,175616000,645648384,645918720
1,4708106240,405553152,423346176,405553152,175611904,645648384,645918720
1,4708106240,405553152,423346176,405553152,175611904,645648384,645918720
1,4708106240,405553152,423346176,405553152,175611904,645648384,645918720
1,4708106240,405557248,423350272,405557248,175616000,645648384,645918720
1,4708106240,405598208,423350272,405598208,175611904,645648384,645918720
1,4708106240,405557248,423350272,405557248,175611904,645648384,645918720
1,4708106240,405557248,423350272,405557248,175611904,645648384,645918720
1,4708106240,405561344,423350272,405561344,175611904,645648384,645918720
1,4708106240,405536768,423354368,405536768,175616000,645648384,645918720
1,4708106240,405540864,423354368,405540864,175611904,645648384,645918720
1,4708106240,405524480,423354368,405524480,175611904,645648384,645918720
1,4708106240,405565440,423354368,405565440,175611904,645648384,645918720
1,4708106240,405569536,423354368,405569536,175611904,645648384,645918720
1,4708106240,405590016,423358464,405590016,175616000,645648384,645918720
1,4708106240,405573632,423358464,405573632,175611904,645648384,645918720
1,4708106240,405573632,423358464,405573632,175611904,645648384,645918720
1,4708106240,405573632,423358464,405573632,175611904,645648384,645918720
1,4708106240,405577728,423362560,405577728,175616000,645648384,645918720
1,4708106240,405577728,423362560,405577728,175611904,645648384,645918720
1,4708106240,405594112,423362560,405594112,175611904,645648384,645918720
1,4708106240,405045248,423362560,405045248,175611904,645648384,645918720
1,4708106240,405598208,423362560,405598208,175611904,645648384,645918720
1,4708106240,405598208,423366656,405598208,175616000,645648384,645918720
1,4708106240,405471232,423366656,405471232,175611904,645648384,645918720
1,4708106240,405598208,423366656,405598208,175611904,645648384,645918720
1,4708106240,405471232,423366656,405471232,175611904,645648384,645918720
1,4708106240,405471232,423366656,405471232,175611904,645648384,645918720
1,4708106240,405585920,423370752,405585920,175616000,645648384,645918720
1,4708106240,405479424,423370752,405479424,175611904,645648384,645918720
1,4708106240,405479424,423370752,405479424,175611904,645648384,645918720
1,4708106240,405495808,423370752,405495808,175611904,645648384,645918720
1,4708106240,405483520,423374848,405483520,175616000,645648384,645918720
1,4708106240,405475328,423374848,405475328,175611904,645648384,645918720
1,4708106240,405479424,423374848,405479424,175611904,645648384,645918720
1,4708106240,405487616,423374848,405487616,175611904,645648384,645918720
1,4708106240,405487616,423374848,405487616,175611904,645648384,645918720
1,4708106240,405491712,423378944,405491712,175616000,645648384,645918720
1,4708106240,405491712,423378944,405491712,175611904,645648384,645918720
1,4708106240,405491712,423378944,405491712,175611904,645648384,645918720
1,4708106240,405491712,423378944,405491712,175611904,645648384,645918720
1,4708106240,405491712,423378944,405491712,175611904,645648384,645918720
1,4708106240,405487616,423383040,405487616,175616000,645648384,645918720
1,4708106240,405508096,423383040,405508096,175611904,645648384,645918720
1,4708106240,405549056,423383040,405549056,175611904,645648384,645918720
1,4708106240,405565440,423383040,405565440,175611904,645648384,645918720
1,4708106240,405491712,423387136,405491712,175616000,645648384,645918720
1,4708106240,405495808,423387136,405495808,175611904,645648384,645918720
1,4708106240,405495808,423387136,405495808,175611904,645648384,645918720
1,4708106240,405499904,423387136,405499904,175611904,645648384,645918720
1,4708106240,405504000,423391232,405504000,175616000,645648384,645918720
1,4708106240,405504000,423391232,405504000,175616000,645648384,645918720
1,4708106240,405504000,423391232,405504000,175611904,645648384,645918720
1,4708106240,405504000,423391232,405504000,175611904,645648384,645918720
1,4708106240,405504000,423391232,405504000,175611904,645648384,645918720
1,4708106240,405499904,423391232,405499904,175611904,645648384,645918720
1,4708106240,405483520,423395328,405483520,175616000,645648384,645918720
1,4708106240,405532672,423395328,405532672,175611904,645648384,645918720
1,4708106240,405598208,423395328,405598208,175611904,645648384,645918720
1,4708106240,405557248,423395328,405557248,175611904,645648384,645918720
1,4708106240,405499904,423399424,405499904,175616000,645648384,645918720
1,4708106240,405655552,423399424,405655552,175611904,645648384,645918720
1,4708106240,405520384,423399424,405520384,175611904,645648384,645918720
1,4708106240,405504000,423399424,405504000,175611904,645648384,645918720
1,4708106240,405504000,423399424,405504000,175611904,645648384,645918720
1,4708106240,405508096,423403520,405508096,175616000,645648384,645918720
1,4708106240,405508096,423403520,405508096,175611904,645648384,645918720
1,4708106240,405508096,423403520,405508096,175611904,645648384,645918720
1,4708106240,405512192,423403520,405512192,175611904,645648384,645918720
1,4708106240,405561344,423403520,405561344,175611904,645648384,645918720
1,4708106240,405491712,423407616,405491712,175616000,645648384,645918720
1,4708106240,405508096,423407616,405508096,175611904,645648384,645918720
1,4708106240,405508096,423407616,405508096,175611904,645648384,645918720
1,4708106240,405512192,423407616,405512192,175611904,645648384,645918720
1,4708106240,405512192,423407616,405512192,175611904,645648384,645918720
1,4708106240,405520384,423411712,405520384,175616000,645648384,645918720
1,4708106240,405524480,423411712,405524480,175611904,645648384,645918720
1,4708106240,405524480,423411712,405524480,175611904,645648384,645918720
1,4708106240,405540864,423411712,405540864,175611904,645648384,645918720
1,4708106240,405528576,423415808,405528576,175616000,645648384,645918720
1,4708106240,405532672,423415808,405532672,175611904,645648384,645918720
1,4708106240,405536768,423415808,405536768,175611904,645648384,645918720
1,4708106240,405606400,423415808,405606400,175611904,645648384,645918720
1,4708106240,405528576,423415808,405528576,175611904,645648384,645918720
1,4708106240,405553152,423419904,405553152,175616000,645648384,645918720
1,4708106240,405536768,423419904,405536768,175611904,645648384,645918720
1,4708106240,405540864,423419904,405540864,175611904,645648384,645918720
1,4708106240,405540864,423419904,405540864,175611904,645648384,645918720
1,4708106240,405540864,423419904,405540864,175611904,645648384,645918720
1,4708106240,405544960,423424000,405544960,175616000,645648384,645918720
1,4708106240,405553152,423424000,405553152,175611904,645648384,645918720
1,4708106240,405553152,423424000,405553152,175611904,645648384,645918720
1,4708106240,405569536,423424000,405569536,175611904,645648384,645918720
1,4708106240,405573632,423428096,405573632,175616000,645648384,645918720
1,4708106240,405561344,423428096,405561344,175611904,645648384,645918720
1,4708106240,405561344,423428096,405561344,175611904,645648384,645918720
1,4708106240,405577728,423428096,405577728,175611904,645648384,645918720
1,4708106240,405561344,423428096,405561344,175611904,645648384,645918720
1,4708106240,405565440,423432192,405565440,175616000,645648384,645918720
1,4708106240,405151744,423432192,405151744,175611904,645648384,645918720
1,4708106240,405667840,423432192,405667840,175611904,645648384,645918720
1,4708106240,405565440,423432192,405565440,175611904,645648384,645918720
1,4708106240,405565440,423432192,405565440,175611904,645648384,645918720
1,4708106240,405594112,423436288,405594112,175616000,645648384,645918720
1,4708106240,405553152,423436288,405553152,175611904,645648384,645918720
1,4708106240,405569536,423436288,405569536,175611904,645648384,645918720
1,4708106240,405569536,423436288,405569536,175611904,645648384,645918720
1,4708106240,405557248,423440384,405557248,175616000,645648384,645918720
1,4708106240,405553152,423440384,405553152,175611904,645648384,645918720
1,4708106240,405532672,423440384,405532672,175611904,645648384,645918720
1,4708106240,405549056,423440384,405549056,175611904,645648384,645918720
1,4708106240,405561344,423440384,405561344,175611904,645648384,645918720
1,4708106240,405565440,423444480,405565440,175616000,645648384,645918720
1,4708106240,405549056,423444480,405549056,175611904,645648384,645918720
1,4708106240,405553152,423444480,405553152,175611904,645648384,645918720
1,4708106240,405553152,423444480,405553152,175611904,645648384,645918720
1,4708106240,405553152,423444480,405553152,175611904,645648384,645918720
1,4708106240,405557248,423448576,405557248,175616000,645648384,645918720
1,4708106240,405557248,423448576,405557248,175611904,645648384,645918720
1,4708106240,405573632,423448576,405573632,175611904,645648384,645918720
1,4708106240,405557248,423448576,405557248,175611904,645648384,645918720
1,4708106240,405504000,423452672,405504000,175616000,645648384,645918720
1,4708106240,405581824,423452672,405581824,175611904,645648384,645918720
1,4708106240,405561344,423452672,405561344,175611904,645648384,645918720
1,4708106240,405499904,423452672,405499904,175611904,645648384,645918720
1,4708106240,405561344,423452672,405561344,175611904,645648384,645918720
1,4708106240,405565440,423456768,405565440,175616000,645648384,645918720
1,4708106240,405549056,423456768,405549056,175611904,645648384,645918720
1,4708106240,405553152,423456768,405553152,175611904,645648384,645918720
1,4708106240,405553152,423456768,405553152,175611904,645648384,645918720
1,4708106240,405581824,423456768,405581824,175611904,645648384,645918720
1,4708106240,405569536,423460864,405569536,175616000,645648384,645918720
1,4708106240,405573632,423460864,405573632,175611904,645648384,645918720
1,4708106240,405573632,423460864,405573632,175611904,645648384,645918720
1,4708106240,405573632,423460864,405573632,175611904,645648384,645918720
1,4708106240,405577728,423464960,405577728,175616000,645648384,645918720
1,4708106240,405577728,423464960,405577728,175611904,645648384,645918720
1,4708106240,405577728,423464960,405577728,175611904,645648384,645918720
1,4708106240,405581824,423464960,405581824,175611904,645648384,645918720
1,4708106240,405594112,423464960,405594112,175611904,645648384,645918720
1,4708106240,405581824,423469056,405581824,175616000,645648384,645918720
1,4708106240,405598208,423469056,405598208,175611904,645648384,645918720
1,4708106240,405598208,423469056,405598208,175611904,645648384,645918720
1,4708106240,405581824,423469056,405581824,175611904,645648384,645918720
1,4708106240,405581824,423469056,405581824,175611904,645648384,645918720
1,4708106240,405626880,423477248,405626880,175616000,645648384,645918720
1,4708106240,405585920,423477248,405585920,175611904,645648384,645918720
1,4708106240,405585920,423477248,405585920,175611904,645648384,645918720
1,4708106240,405475328,423477248,405475328,175611904,645648384,645918720
1,4708106240,405590016,423481344,405590016,175616000,645648384,645918720
1,4708106240,405630976,423481344,405630976,175611904,645648384,645918720
1,4708106240,405590016,423481344,405590016,175611904,645648384,645918720
1,4708106240,405590016,423481344,405590016,175611904,645648384,645918720
1,4708106240,405590016,423481344,405590016,175611904,645648384,645918720
1,4708106240,405594112,423485440,405594112,175616000,645648384,645918720
1,4708106240,405499904,423485440,405499904,175611904,645648384,645918720
1,4708106240,405483520,423485440,405483520,175611904,645648384,645918720
1,4708106240,405594112,423485440,405594112,175611904,645648384,645918720
1,4708106240,405483520,423485440,405483520,175611904,645648384,645918720
1,4708106240,405504000,423489536,405504000,175616000,645648384,645918720
1,4708106240,405487616,423489536,405487616,175611904,645648384,645918720
1,4708106240,405524480,423489536,405524480,175611904,645648384,645918720
1,4708106240,405487616,423489536,405487616,175611904,645648384,645918720
1,4708106240,405557248,423493632,405557248,175616000,645648384,645918720
1,4708106240,405499904,423493632,405499904,175611904,645648384,645918720
1,4708106240,405573632,423493632,405573632,175611904,645648384,645918720
1,4708106240,405577728,423493632,405577728,175611904,645648384,645918720
1,4708106240,405479424,423493632,405479424,175611904,645648384,645918720
1,4708106240,405483520,423497728,405483520,175616000,645648384,645918720
1,4708106240,405499904,423497728,405499904,175611904,645648384,645918720
1,4708106240,405483520,423497728,405483520,175611904,645648384,645918720
1,4708106240,405594112,423497728,405594112,175611904,645648384,645918720
1,4708106240,405630976,423497728,405630976,175611904,645648384,645918720
1,4708106240,405487616,423501824,405487616,175616000,645648384,645918720
1,4708106240,405487616,423501824,405487616,175611904,645648384,645918720
1,4708106240,405639168,423501824,405639168,175611904,645648384,645918720
1,4708106240,405508096,423501824,405508096,175611904,645648384,645918720
1,4708106240,405495808,423505920,405495808,175616000,645648384,645918720
1,4708106240,405495808,423505920,405495808,175611904,645648384,645918720
1,4708106240,405495808,423505920,405495808,175611904,645648384,645918720
1,4708106240,405499904,423505920,405499904,175611904,645648384,645918720
1,4708106240,405495808,423505920,405495808,175611904,645648384,645918720
1,4708106240,405508096,423510016,405508096,175616000,645648384,645918720
1,4708106240,405508096,423510016,405508096,175611904,645648384,645918720
1,4708106240,405512192,423510016,405512192,175611904,645648384,645918720
1,4708106240,405512192,423510016,405512192,175611904,645648384,645918720
1,4708106240,405512192,423510016,405512192,175611904,645648384,645918720
1,4708106240,405516288,423514112,405516288,175616000,645648384,645918720
1,4708106240,405516288,423514112,405516288,175611904,645648384,645918720
1,4708106240,405516288,423514112,405516288,175611904,645648384,645918720
1,4708106240,405549056,423514112,405549056,175611904,645648384,645918720
1,4708106240,405499904,423518208,405499904,175616000,645648384,645918720
1,4708106240,405508096,423518208,405508096,175611904,645648384,645918720
1,4708106240,405508096,423518208,405508096,175611904,645648384,645918720
1,4708106240,405512192,423518208,405512192,175611904,645648384,645918720
1,4708106240,405512192,423518208,405512192,175611904,645648384,645918720
1,4708106240,405516288,423522304,405516288,175616000,645648384,645918720
1,4708106240,405516288,423522304,405516288,175611904,645648384,645918720
1,4708106240,405516288,423522304,405516288,175611904,645648384,645918720
1,4708106240,405516288,423522304,405516288,175611904,645648384,645918720
1,4708106240,405516288,423522304,405516288,175611904,645648384,645918720
1,4708106240,405573632,423526400,405573632,175616000,645648384,645918720
1,4708106240,405504000,423526400,405504000,175611904,645648384,645918720
1,4708106240,405557248,423526400,405557248,175611904,645648384,645918720
1,4708106240,405479424,423526400,405479424,175611904,645648384,645918720
1,4708106240,405491712,423530496,405491712,175616000,645648384,645918720
1,4708106240,405495808,423530496,405495808,175611904,645648384,645918720
1,4708106240,405495808,423530496,405495808,175611904,645648384,645918720
1,4708106240,405499904,423530496,405499904,175611904,645648384,645918720
1,4708106240,405499904,423530496,405499904,175611904,645648384,645918720
1,4708106240,405504000,423534592,405504000,175616000,645648384,645918720
1,4708106240,405508096,423534592,405508096,175611904,645648384,645918720
1,4708106240,405508096,423534592,405508096,175611904,645648384,645918720
1,4708106240,405635072,423534592,405635072,175611904,645648384,645918720
1,4708106240,405647360,423538688,405647360,175616000,645648384,645918720
1,4708106240,405528576,423538688,405528576,175616000,645648384,645918720
1,4708106240,405528576,423538688,405528576,175611904,645648384,645918720
1,4708106240,405487616,423538688,405487616,175611904,645648384,645918720
1,4708106240,405516288,423538688,405516288,175611904,645648384,645918720
1,4708106240,405508096,423542784,405508096,175616000,645648384,645918720
1,4708106240,405504000,423542784,405504000,175611904,645648384,645918720
1,4708106240,405504000,423542784,405504000,175611904,645648384,645918720
1,4708106240,405504000,423542784,405504000,175611904,645648384,645918720
1,4708106240,405504000,423542784,405504000,175611904,645648384,645918720
1,4708106240,405508096,423546880,405508096,175616000,645648384,645918720
1,4708106240,405512192,423546880,405512192,175611904,645648384,645918720
1,4708106240,405512192,423546880,405512192,175611904,645648384,645918720
1,4708106240,405512192,423546880,405512192,175611904,645648384,645918720
1,4708106240,405528576,423546880,405528576,175611904,645648384,645918720
1,4708106240,405516288,423550976,405516288,175616000,645648384,645918720
1,4708106240,405516288,423550976,405516288,175611904,645648384,645918720
1,4708106240,405516288,423550976,405516288,175611904,645648384,645918720
1,4708106240,405516288,423550976,405516288,175611904,645648384,645918720
1,4708106240,405520384,423555072,405520384,175616000,645648384,645918720
1,4708106240,405508096,423555072,405508096,175611904,645648384,645918720
1,4708106240,405520384,423555072,405520384,175611904,645648384,645918720
1,4708106240,405549056,423555072,405549056,175611904,645648384,645918720
1,4708106240,405544960,423555072,405544960,175611904,645648384,645918720
1,4708106240,405508096,423559168,405508096,175616000,645648384,645918720
1,4708106240,405512192,423559168,405512192,175611904,645648384,645918720
1,4708106240,405512192,423559168,405512192,175611904,645648384,645918720
1,4708106240,405528576,423559168,405528576,175611904,645648384,645918720
1,4708106240,405512192,423559168,405512192,175611904,645648384,645918720
1,4708106240,405520384,423563264,405520384,175616000,645648384,645918720
1,4708106240,405520384,423563264,405520384,175611904,645648384,645918720
1,4708106240,405520384,423563264,405520384,175611904,645648384,645918720
1,4708106240,405536768,423563264,405536768,175611904,645648384,645918720
1,4708106240,405536768,423567360,405536768,175616000,645648384,645918720
1,4708106240,405499904,423567360,405499904,175611904,645648384,645918720
1,4708106240,405516288,423567360,405516288,175611904,645648384,645918720
1,4708106240,405520384,423567360,405520384,175611904,645648384,645918720
1,4708106240,405524480,423567360,405524480,175611904,645648384,645918720
1,4708106240,405663744,423571456,405663744,175616000,645648384,645918720
1,4708106240,405663744,423571456,405663744,175611904,645648384,645918720
1,4708106240,405528576,423571456,405528576,175611904,645648384,645918720
1,4708106240,405528576,423571456,405528576,175611904,645648384,645918720
1,4708106240,405528576,423571456,405528576,175611904,645648384,645918720
1,4708106240,405536768,423575552,405536768,175616000,645648384,645918720
1,4708106240,405540864,423575552,405540864,175611904,645648384,645918720
1,4708106240,405532672,423575552,405532672,175611904,645648384,645918720
1,4708106240,405520384,423575552,405520384,175611904,645648384,645918720
1,4708106240,405528576,423575552,405528576,175611904,645648384,645918720
1,4708106240,405532672,423579648,405532672,175616000,645648384,645918720
1,4708106240,405553152,423579648,405553152,175611904,645648384,645918720
1,4708106240,405536768,423579648,405536768,175611904,645648384,645918720
1,4708106240,405536768,423579648,405536768,175611904,645648384,645918720
1,4708106240,405524480,423583744,405524480,175616000,645648384,645918720
1,4708106240,405528576,423583744,405528576,175611904,645648384,645918720
1,4708106240,405528576,423583744,405528576,175611904,645648384,645918720
1,4708106240,405499904,423583744,405499904,175611904,645648384,645918720
1,4708106240,405520384,423583744,405520384,175611904,645648384,645918720
1,4708106240,405491712,423587840,405491712,175616000,645648384,645918720
1,4708106240,405528576,423587840,405528576,175611904,645648384,645918720
1,4708106240,405532672,423587840,405532672,175611904,645648384,645918720
1,4708106240,405536768,423587840,405536768,175611904,645648384,645918720
1,4708106240,405536768,423587840,405536768,175611904,645648384,645918720
1,4708106240,405540864,423591936,405540864,175616000,645648384,645918720
1,4708106240,405540864,423591936,405540864,175611904,645648384,645918720
1,4708106240,405549056,423591936,405549056,175611904,645648384,645918720
1,4708106240,405549056,423591936,405549056,175611904,645648384,645918720
1,4708106240,405553152,423596032,405553152,175616000,645648384,645918720
1,4708106240,405553152,423596032,405553152,175611904,645648384,645918720
1,4708106240,405549056,423596032,405549056,175611904,645648384,645918720
1,4708106240,405536768,423596032,405536768,175611904,645648384,645918720
1,4708106240,405032960,423596032,405032960,175611904,645648384,645918720
1,4708106240,405585920,423600128,405585920,175616000,645648384,645918720
1,4708106240,405544960,423600128,405544960,175611904,645648384,645918720
1,4708106240,405561344,423600128,405561344,175611904,645648384,645918720
1,4708106240,405569536,423600128,405569536,175611904,645648384,645918720
1,4708106240,405594112,423600128,405594112,175611904,645648384,645918720
1,4708106240,405557248,423604224,405557248,175616000,645648384,645918720
1,4708106240,405499904,423604224,405499904,175611904,645648384,645918720
1,4708106240,405540864,423604224,405540864,175611904,645648384,645918720
1,4708106240,405549056,423604224,405549056,175611904,645648384,645918720
1,4708106240,405553152,423608320,405553152,175616000,645648384,645918720
1,4708106240,405553152,423608320,405553152,175611904,645648384,645918720
1,4708106240,405446656,423608320,405446656,175611904,645648384,645918720
1,4708106240,405561344,423608320,405561344,175611904,645648384,645918720
1,4708106240,405561344,423608320,405561344,175611904,645648384,645918720
1,4708106240,405565440,423612416,405565440,175616000,645648384,645918720
1,4708106240,405606400,423612416,405606400,175611904,645648384,645918720
1,4708106240,405528576,423612416,405528576,175611904,645648384,645918720
1,4708106240,405581824,423612416,405581824,175611904,645648384,645918720
1,4708106240,405544960,423612416,405544960,175611904,645648384,645918720
1,4708106240,405475328,423616512,405475328,175616000,645648384,645918720
1,4708106240,405590016,423616512,405590016,175611904,645648384,645918720
1,4708106240,405573632,423616512,405573632,175611904,645648384,645918720
1,4708106240,405557248,423616512,405557248,175611904,645648384,645918720
1,4708106240,405561344,423620608,405561344,175616000,645648384,645918720
1,4708106240,405561344,423620608,405561344,175611904,645648384,645918720
1,4708106240,405561344,423620608,405561344,175611904,645648384,645918720
1,4708106240,405561344,423620608,405561344,175611904,645648384,645918720
1,4708106240,405561344,423620608,405561344,175611904,645648384,645918720
1,4708106240,405565440,423624704,405565440,175616000,645648384,645918720
1,4708106240,405565440,423624704,405565440,175611904,645648384,645918720
1,4708106240,405536768,423624704,405536768,175611904,645648384,645918720
1,4708106240,405544960,423624704,405544960,175611904,645648384,645918720
1,4708106240,405553152,423624704,405553152,175611904,645648384,645918720
1,4708106240,405598208,423628800,405598208,175616000,645648384,645918720
1,4708106240,405557248,423628800,405557248,175611904,645648384,645918720
1,4708106240,405557248,423628800,405557248,175611904,645648384,645918720
1,4708106240,405602304,423628800,405602304,175611904,645648384,645918720
1,4708106240,405594112,423632896,405594112,175616000,645648384,645918720
1,4708106240,405598208,423632896,405598208,175611904,645648384,645918720
1,4708106240,405557248,423632896,405557248,175611904,645648384,645918720
1,4708106240,405532672,423632896,405532672,175611904,645648384,645918720
1,4708106240,405532672,423632896,405532672,175611904,645648384,645918720
1,4708106240,405553152,423641088,405553152,175616000,645648384,645918720
1,4708106240,405553152,423641088,405553152,175611904,645648384,645918720
1,4708106240,405553152,423641088,405553152,175611904,645648384,645918720
1,4708106240,405553152,423641088,405553152,175611904,645648384,645918720
1,4708106240,405557248,423641088,405557248,175611904,645648384,645918720
1,4708106240,405561344,423645184,405561344,175616000,645648384,645918720
1,4708106240,405561344,423645184,405561344,175611904,645648384,645918720
1,4708106240,405499904,423645184,405499904,175611904,645648384,645918720
